Budget,Clicks,Conversions,Revenue_Generated,ROI,Subscription_Tier,Subscription_Length,Discount_Level,Units_Sold,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords,Budget_Category,ROI_Category,Subscription_Length_Category,Discount_Category,Satisfaction_Category
44574.22,2266,753,95824.99,1.94,Basic,25,29,85,220.29,2,Stylish,Very High,Average,Long,Medium,Low
26286.42,4730,412,37815.51,3.51,Premium,20,62,54,481.79,1,Affordable,High,Good,Long,Very High,Low
47767.85,191,953,98459.54,1.37,Premium,20,29,53,394.44,4,Durable,Very High,Poor,Long,Medium,High
29687.6,4493,225,50812.11,3.83,Standard,35,18,27,140.31,1,Durable,High,Good,Very Long,Low,Low
49984.36,3128,106,23881.14,3.91,Premium,5,37,21,115.26,2,Affordable,Very High,Excellent,Short,Medium,Low
5523.36,4171,189,16296.84,3.8,Standard,23,55,92,210.47,2,Affordable,Low,Good,Long,Very High,Low
23736.11,4530,516,17933.79,1.96,Basic,15,25,92,253.56,4,Stylish,Medium,Average,Medium,Medium,High
48672.96,1654,212,30400.69,4.91,Premium,27,41,84,289.0,4,Affordable,Very High,Excellent,Long,High,High
24979.78,4142,613,89966.26,3.6,Basic,29,52,93,414.59,4,Innovative,Medium,Good,Very Long,High,High
21412.61,1383,497,7574.29,0.92,Standard,16,48,40,159.48,2,Innovative,Medium,Poor,Medium,High,Low
810.88,4309,200,90313.63,3.82,Basic,29,51,59,280.0,2,Affordable,Low,Good,Very Long,High,Low
34723.35,3574,173,72290.0,2.22,Premium,21,31,97,356.84,2,Stylish,High,Average,Long,Medium,Low
40437.09,1004,866,2581.32,0.84,Standard,1,26,118,392.51,4,Durable,Very High,Poor,Short,Medium,High
46293.95,1043,797,78601.33,4.44,Premium,3,31,13,193.76,1,Innovative,Very High,Excellent,Short,Medium,Low
27239.0,4895,252,42302.38,3.46,Standard,5,31,153,462.78,4,Innovative,High,Good,Short,Medium,High
9690.22,2321,106,41539.52,4.06,Standard,34,11,162,319.15,1,Innovative,Low,Excellent,Very Long,Low,Low
29595.81,2265,50,11825.41,4.9,Standard,30,56,192,213.17,2,Innovative,High,Excellent,Very Long,Very High,Low
22710.39,4400,454,51360.29,4.04,Standard,28,34,112,231.22,3,Stylish,Medium,Excellent,Very Long,Medium,Medium
35532.06,4617,111,80596.74,4.29,Premium,2,22,40,241.15,4,Durable,High,Excellent,Short,Low,High
5793.76,913,164,58400.62,2.65,Premium,16,60,136,482.87,1,Stylish,Low,Average,Medium,Very High,Low
23790.13,4712,684,89185.78,1.08,Standard,20,38,130,226.87,1,Durable,Medium,Poor,Long,Medium,Low
49078.84,4141,833,5743.28,1.4,Basic,22,22,170,202.64,4,Affordable,Very High,Poor,Long,Low,High
8080.88,1545,894,95020.92,3.45,Standard,22,43,8,309.59,4,Innovative,Low,Good,Long,High,High
8265.35,4222,653,27757.02,4.0,Standard,11,57,75,233.55,2,Durable,Low,Excellent,Medium,Very High,Low
34105.34,3375,379,17574.11,1.84,Premium,25,59,58,177.41,2,Stylish,High,Average,Long,Very High,Low
4992.99,803,756,52861.81,0.54,Premium,14,51,174,441.62,3,Durable,Low,Poor,Medium,High,Medium
39188.57,88,867,44730.16,1.24,Standard,6,42,33,404.5,2,Innovative,Very High,Poor,Short,High,Low
45034.82,2440,203,71296.77,0.74,Standard,29,24,75,441.53,3,Innovative,Very High,Poor,Very Long,Low,Medium
42751.17,960,861,66934.69,0.53,Standard,5,17,146,75.96,1,Durable,Very High,Poor,Short,Low,Low
5747.91,1774,625,52150.69,1.79,Standard,9,46,33,103.45,3,Durable,Low,Average,Short,High,Medium
41421.63,4102,371,97988.74,3.3,Basic,21,40,15,356.96,2,Affordable,Very High,Good,Long,High,Low
30924.7,3560,720,5985.31,4.98,Standard,9,11,65,177.3,3,Affordable,High,Excellent,Short,Low,Medium
6412.86,2935,597,12142.95,0.57,Basic,13,27,51,107.33,3,Innovative,Low,Poor,Medium,Medium,Medium
13223.17,4851,912,36129.29,3.6,Basic,34,59,181,93.64,3,Durable,Medium,Good,Very Long,Very High,Medium
30226.58,976,320,39071.76,4.63,Basic,15,46,68,179.03,3,Durable,High,Excellent,Medium,High,Medium
10119.88,714,174,54529.45,2.94,Basic,34,12,56,392.42,1,Stylish,Low,Good,Very Long,Low,Low
19640.41,2523,327,19374.57,0.71,Basic,12,53,100,166.02,1,Stylish,Medium,Poor,Medium,High,Low
8635.24,1232,134,56103.74,2.01,Basic,29,51,128,479.1,1,Stylish,Low,Average,Very Long,High,Low
718.36,758,401,51968.32,0.84,Premium,15,46,22,54.77,1,Stylish,Low,Poor,Medium,High,Low
33807.73,2197,720,29753.24,2.63,Premium,28,48,23,133.88,1,Affordable,High,Average,Very Long,High,Low
3688.98,3857,175,52389.83,1.63,Basic,10,16,174,72.99,3,Durable,Low,Poor,Medium,Low,Medium
37290.67,164,202,18314.82,1.65,Premium,17,69,189,255.86,2,Innovative,High,Average,Medium,Very High,Low
30013.94,4209,15,30422.24,2.07,Basic,23,36,150,202.63,2,Affordable,High,Average,Long,Medium,Low
24624.01,50,533,6244.0,3.58,Basic,19,29,109,303.04,3,Innovative,Medium,Good,Long,Medium,Medium
43069.03,2207,981,14014.01,2.08,Standard,6,27,195,480.41,2,Affordable,Very High,Average,Short,Medium,Low
16963.54,2575,725,64289.64,2.46,Basic,9,44,124,98.19,2,Durable,Medium,Average,Short,High,Low
15079.86,2932,720,31396.73,4.9,Basic,10,29,55,130.21,1,Stylish,Medium,Excellent,Medium,Medium,Low
44619.01,3571,74,15763.48,4.16,Standard,4,62,40,333.44,2,Innovative,Very High,Excellent,Short,Very High,Low
31980.32,1936,781,16589.89,2.35,Basic,22,52,133,196.09,4,Stylish,High,Average,Long,High,High
21153.57,4301,301,67751.83,1.87,Basic,4,45,148,344.21,2,Durable,Medium,Average,Short,High,Low
38219.52,4204,182,18919.57,3.07,Standard,10,28,89,113.14,2,Stylish,Very High,Good,Medium,Medium,Low
31708.4,2759,234,70080.71,4.73,Basic,9,64,76,345.11,2,Stylish,High,Excellent,Short,Very High,Low
23198.5,871,417,75977.14,1.3,Premium,17,27,49,156.48,4,Durable,Medium,Poor,Medium,Medium,High
22524.75,4558,482,20103.99,1.02,Standard,8,30,7,130.73,4,Stylish,Medium,Poor,Short,Medium,High
44546.88,286,340,89782.77,2.36,Premium,25,61,28,424.04,1,Affordable,Very High,Average,Long,Very High,Low
39488.68,426,340,99436.31,2.94,Standard,17,67,78,90.76,2,Stylish,Very High,Good,Medium,Very High,Low
4068.23,2940,382,33376.95,3.83,Standard,20,32,35,381.33,4,Stylish,Low,Good,Long,Medium,High
49754.55,4731,310,15908.78,1.07,Basic,16,11,36,143.65,1,Durable,Very High,Poor,Medium,Low,Low
17993.66,214,307,48363.03,1.31,Standard,10,60,105,360.87,4,Innovative,Medium,Poor,Medium,Very High,High
47409.39,1656,715,38765.32,1.98,Standard,34,52,135,58.72,1,Innovative,Very High,Average,Very Long,High,Low
34482.55,4433,978,13894.55,2.04,Premium,23,39,86,370.55,1,Durable,High,Average,Long,Medium,Low
10229.1,2408,686,58429.89,4.79,Premium,12,18,14,140.64,3,Innovative,Low,Excellent,Medium,Low,Medium
18569.84,2141,873,77756.85,0.78,Standard,6,54,35,128.36,4,Stylish,Medium,Poor,Short,High,High
48265.93,3854,456,51484.03,1.8,Premium,3,36,28,78.68,4,Innovative,Very High,Average,Short,Medium,High
21581.85,2016,708,22131.05,4.61,Basic,31,42,93,373.76,4,Stylish,Medium,Excellent,Very Long,High,High
23441.51,2213,755,42108.87,4.51,Basic,14,36,155,243.24,2,Stylish,Medium,Excellent,Medium,Medium,Low
27411.32,2024,615,92313.51,2.31,Basic,13,22,38,101.1,3,Stylish,High,Average,Medium,Low,Medium
6704.1,2507,485,3476.63,2.29,Standard,2,35,18,306.84,3,Affordable,Low,Average,Short,Medium,Medium
17355.71,3526,17,68331.47,4.12,Premium,9,36,143,170.31,2,Durable,Medium,Excellent,Short,Medium,Low
46418.49,2911,366,73041.29,4.71,Premium,23,10,135,202.52,1,Affordable,Very High,Excellent,Long,Low,Low
5965.02,3023,601,6563.82,1.31,Premium,7,44,110,59.37,1,Affordable,Low,Poor,Short,High,Low
41546.98,414,203,17765.41,3.83,Premium,21,27,92,189.36,2,Affordable,Very High,Good,Long,Medium,Low
29837.25,417,683,54631.5,3.59,Standard,2,14,78,133.06,3,Durable,High,Good,Short,Low,Medium
28068.5,3475,264,81447.81,0.6,Standard,35,45,79,129.86,3,Affordable,High,Poor,Very Long,High,Medium
30344.63,4030,91,39371.07,4.61,Standard,18,20,198,187.18,4,Affordable,High,Excellent,Medium,Low,High
6001.8,470,625,78777.94,3.9,Standard,23,55,4,219.29,4,Durable,Low,Excellent,Long,Very High,High
22342.14,4307,456,86900.84,2.73,Basic,22,50,67,449.55,1,Durable,Medium,Average,Long,High,Low
25071.03,1392,294,85107.82,4.3,Standard,12,66,110,193.37,1,Durable,High,Excellent,Medium,Very High,Low
30099.12,2620,418,42338.67,2.07,Standard,5,66,170,286.07,1,Stylish,High,Average,Short,Very High,Low
13511.97,2334,146,79939.33,1.3,Premium,7,27,123,182.65,1,Affordable,Medium,Poor,Short,Medium,Low
31538.86,4350,721,24186.85,0.71,Basic,16,29,82,329.41,2,Innovative,High,Poor,Medium,Medium,Low
47508.27,3906,825,78844.08,1.1,Premium,24,60,67,471.26,4,Innovative,Very High,Poor,Long,Very High,High
32919.13,4104,942,37237.29,1.96,Basic,18,48,86,248.11,2,Stylish,High,Average,Medium,High,Low
44141.68,4520,725,90942.01,3.27,Premium,15,63,48,135.52,3,Innovative,Very High,Good,Medium,Very High,Medium
15620.06,1117,918,69266.01,2.68,Premium,5,40,95,466.05,3,Innovative,Medium,Average,Short,High,Medium
32749.19,180,542,77964.8,1.23,Premium,22,41,15,479.94,1,Innovative,High,Poor,Long,High,Low
2648.88,1181,761,58304.33,4.58,Premium,3,46,196,449.89,2,Innovative,Low,Excellent,Short,High,Low
38743.86,921,665,18225.63,3.41,Basic,22,19,95,279.26,4,Innovative,Very High,Good,Long,Low,High
42510.09,559,501,86599.61,0.94,Premium,23,39,23,225.94,4,Affordable,Very High,Poor,Long,Medium,High
1388.07,2205,233,39122.31,2.53,Basic,3,60,56,447.33,2,Innovative,Low,Average,Short,Very High,Low
49463.99,1374,825,83928.73,4.02,Basic,29,51,139,446.18,4,Durable,Very High,Excellent,Very Long,High,High
30923.81,4504,337,81722.54,4.01,Basic,25,36,188,269.58,3,Affordable,High,Excellent,Long,Medium,Medium
37967.83,3128,612,26274.79,4.71,Premium,5,52,90,50.66,4,Innovative,Very High,Excellent,Short,High,High
23059.61,3911,657,31008.19,3.06,Premium,4,19,160,229.07,1,Affordable,Medium,Good,Short,Low,Low
4797.33,4946,905,59603.42,1.17,Premium,5,54,12,357.18,2,Affordable,Low,Poor,Short,High,Low
27708.12,886,28,29034.31,2.16,Standard,14,51,192,475.42,4,Stylish,High,Average,Medium,High,High
9028.81,757,323,9769.53,1.93,Premium,25,43,163,398.78,3,Durable,Low,Average,Long,High,Medium
27941.26,1895,40,67820.33,4.63,Premium,31,22,80,195.65,4,Stylish,High,Excellent,Very Long,Low,High
13812.04,3805,269,56439.04,1.35,Basic,1,43,125,319.48,4,Stylish,Medium,Poor,Short,High,High
47360.42,2354,870,15358.0,0.83,Standard,5,61,141,159.69,4,Affordable,Very High,Poor,Short,Very High,High
46479.72,3240,451,50512.93,1.93,Premium,10,39,2,366.77,3,Innovative,Very High,Average,Medium,Medium,Medium
49340.83,2000,214,24353.39,3.59,Standard,33,52,113,327.47,3,Durable,Very High,Good,Very Long,High,Medium
1659.46,265,500,68337.41,2.16,Standard,29,50,107,120.11,4,Innovative,Low,Average,Very Long,High,High
30240.68,4214,353,6285.1,4.64,Standard,28,32,90,487.66,2,Affordable,High,Excellent,Very Long,Medium,Low
15147.61,1406,456,30239.41,4.68,Basic,29,56,148,286.23,1,Innovative,Medium,Excellent,Very Long,Very High,Low
10875.91,4917,48,73340.03,2.5,Premium,25,29,170,242.71,2,Affordable,Low,Average,Long,Medium,Low
17377.96,2581,999,99197.3,2.22,Premium,34,53,190,327.75,4,Stylish,Medium,Average,Very Long,High,High
37778.09,2901,905,99385.85,4.39,Premium,10,24,137,77.37,4,Affordable,High,Excellent,Medium,Low,High
27791.27,4624,353,4612.86,0.63,Basic,6,69,9,412.42,2,Innovative,High,Poor,Short,Very High,Low
45848.34,630,715,41474.69,3.22,Basic,7,52,2,464.25,3,Stylish,Very High,Good,Short,High,Medium
43127.16,2624,735,37410.59,2.36,Standard,9,33,82,416.28,1,Durable,Very High,Average,Short,Medium,Low
28366.65,4635,786,93182.45,1.37,Basic,17,64,73,148.16,3,Innovative,High,Poor,Medium,Very High,Medium
24421.08,401,857,89004.66,3.1,Standard,5,38,118,135.06,3,Stylish,Medium,Good,Short,Medium,Medium
4235.95,1506,772,14749.33,2.73,Premium,31,36,118,145.82,4,Stylish,Low,Average,Very Long,Medium,High
8944.18,1982,714,25664.66,2.16,Basic,26,51,121,211.55,3,Durable,Low,Average,Long,High,Medium
7973.36,3004,703,42928.79,2.7,Basic,19,51,113,236.19,1,Stylish,Low,Average,Long,High,Low
3852.46,4004,744,91451.33,2.97,Standard,25,25,33,460.5,2,Stylish,Low,Good,Long,Medium,Low
36551.83,2815,989,74646.82,3.52,Premium,2,58,42,215.82,4,Innovative,High,Good,Short,Very High,High
3389.99,3574,141,96879.92,3.53,Standard,30,52,106,69.65,1,Durable,Low,Good,Very Long,High,Low
37283.2,3694,673,80809.94,2.04,Premium,28,10,103,259.63,1,Stylish,High,Average,Very Long,Low,Low
31459.44,4469,722,30853.47,4.91,Basic,26,51,170,281.47,3,Stylish,High,Excellent,Long,High,Medium
26679.14,2322,678,45871.16,1.42,Premium,31,14,37,493.19,4,Innovative,High,Poor,Very Long,Low,High
32578.14,2314,54,50926.99,0.8,Standard,3,49,86,460.55,3,Innovative,High,Poor,Short,High,Medium
33471.44,4475,670,22268.99,3.22,Basic,16,38,95,268.82,3,Affordable,High,Good,Medium,Medium,Medium
27319.82,2542,908,44329.27,3.18,Basic,25,49,95,282.75,2,Innovative,High,Good,Long,High,Low
26314.04,4516,91,3544.58,1.02,Basic,19,60,185,396.13,3,Innovative,High,Poor,Long,Very High,Medium
13623.35,158,195,36744.99,1.61,Premium,10,40,11,111.61,1,Stylish,Medium,Poor,Medium,High,Low
34268.62,2093,578,31208.15,2.72,Standard,12,55,175,362.31,1,Durable,High,Average,Medium,Very High,Low
38188.18,1136,738,17478.05,4.74,Basic,27,67,32,87.38,3,Innovative,Very High,Excellent,Long,Very High,Medium
43590.18,4594,3,28996.52,2.46,Standard,6,67,174,197.96,1,Stylish,Very High,Average,Short,Very High,Low
8563.19,3387,562,78586.68,0.71,Standard,25,37,73,199.8,4,Innovative,Low,Poor,Long,Medium,High
25823.12,321,606,97689.67,3.18,Standard,5,18,97,262.51,3,Durable,High,Good,Short,Low,Medium
48484.84,585,764,98462.69,2.12,Standard,16,62,37,492.24,4,Affordable,Very High,Average,Medium,Very High,High
13453.96,2903,716,95255.69,1.7,Basic,18,31,197,245.57,2,Affordable,Medium,Average,Medium,Medium,Low
38550.83,3261,26,10974.54,4.4,Premium,29,30,120,241.68,1,Affordable,Very High,Excellent,Very Long,Medium,Low
41274.96,1654,676,17056.77,2.86,Standard,4,18,125,298.75,4,Affordable,Very High,Good,Short,Low,High
1037.19,1612,629,17842.55,3.56,Basic,18,65,36,179.75,2,Stylish,Low,Good,Medium,Very High,Low
25873.83,987,934,53096.26,1.59,Standard,26,32,172,360.05,3,Innovative,High,Poor,Long,Medium,Medium
28762.51,980,980,18828.54,2.78,Basic,8,17,40,143.29,4,Durable,High,Good,Short,Low,High
48744.61,1832,47,89032.61,4.65,Standard,5,31,88,185.65,1,Affordable,Very High,Excellent,Short,Medium,Low
22452.88,2085,505,49536.24,3.66,Basic,33,26,29,265.9,2,Affordable,Medium,Good,Very Long,Medium,Low
39703.04,2992,122,86049.29,0.68,Standard,14,10,109,151.76,3,Affordable,Very High,Poor,Medium,Low,Medium
23781.34,2318,189,17728.01,3.68,Basic,26,27,161,397.27,1,Stylish,Medium,Good,Long,Medium,Low
879.15,235,329,62808.62,4.37,Basic,16,24,102,224.74,3,Stylish,Low,Excellent,Medium,Low,Medium
38515.39,275,372,52453.07,0.57,Basic,30,56,117,252.97,4,Stylish,Very High,Poor,Very Long,Very High,High
12317.1,1276,494,47560.91,3.69,Standard,35,52,165,80.52,2,Affordable,Low,Good,Very Long,High,Low
24712.65,2617,967,20903.43,1.52,Premium,15,36,170,417.95,2,Stylish,Medium,Poor,Medium,Medium,Low
30163.38,4132,692,91653.01,2.98,Basic,34,10,130,247.18,4,Affordable,High,Good,Very Long,Low,High
12068.43,4462,30,60553.62,4.97,Standard,26,45,195,178.61,3,Stylish,Low,Excellent,Long,High,Medium
34309.57,4324,981,90210.75,0.9,Standard,6,36,68,403.42,4,Affordable,High,Poor,Short,Medium,High
45485.77,682,121,5135.49,3.01,Premium,29,30,106,366.62,4,Affordable,Very High,Good,Very Long,Medium,High
39407.22,3504,974,44049.6,2.02,Standard,29,36,176,304.21,1,Affordable,Very High,Average,Very Long,Medium,Low
42746.13,2879,792,74465.7,4.15,Basic,29,55,115,398.08,2,Affordable,Very High,Excellent,Very Long,Very High,Low
31013.32,1155,28,50737.77,1.36,Standard,2,56,21,299.13,3,Innovative,High,Poor,Short,Very High,Medium
35412.55,2466,956,84513.7,1.21,Standard,18,66,58,432.9,1,Durable,High,Poor,Medium,Very High,Low
49946.89,1881,154,16531.61,3.5,Basic,28,44,160,247.26,1,Affordable,Very High,Good,Very Long,High,Low
5525.23,2607,601,64238.85,0.84,Basic,2,45,106,179.03,1,Affordable,Low,Poor,Short,High,Low
42138.84,4308,29,30768.87,2.2,Standard,35,42,4,223.8,3,Stylish,Very High,Average,Very Long,High,Medium
37349.36,1286,70,45563.36,3.37,Standard,32,25,78,160.62,1,Innovative,High,Good,Very Long,Medium,Low
49723.81,4644,439,54513.84,2.89,Basic,15,21,197,293.47,4,Innovative,Very High,Good,Medium,Low,High
34247.33,4383,44,37312.5,4.36,Standard,31,45,66,347.66,3,Innovative,High,Excellent,Very Long,High,Medium
34693.1,3206,985,67345.35,2.85,Premium,15,19,82,401.23,3,Innovative,High,Good,Medium,Low,Medium
31894.65,2897,649,93596.97,3.53,Standard,32,21,108,446.22,4,Durable,High,Good,Very Long,Low,High
24605.77,343,159,55394.5,2.04,Standard,29,15,167,473.15,1,Durable,Medium,Average,Very Long,Low,Low
32053.8,3857,209,61084.2,4.76,Premium,31,52,196,254.29,2,Affordable,High,Excellent,Very Long,High,Low
28424.55,1484,616,92214.59,2.07,Premium,27,31,56,328.39,2,Durable,High,Average,Long,Medium,Low
17528.66,746,163,65240.9,1.66,Basic,30,42,127,96.85,1,Durable,Medium,Average,Very Long,High,Low
27827.23,2366,176,72566.94,3.61,Standard,12,66,187,410.24,4,Durable,High,Good,Medium,Very High,High
46912.07,2326,433,88119.65,0.85,Premium,31,53,171,123.25,2,Innovative,Very High,Poor,Very Long,High,Low
48955.92,4718,405,91579.29,4.84,Premium,24,15,37,55.32,1,Durable,Very High,Excellent,Long,Low,Low
36303.85,876,71,40184.79,1.24,Basic,35,42,91,409.85,4,Durable,High,Poor,Very Long,High,High
40331.19,2948,230,95782.71,3.62,Basic,33,42,99,307.38,4,Innovative,Very High,Good,Very Long,High,High
49333.98,4067,905,5523.37,2.69,Standard,1,58,50,94.75,2,Stylish,Very High,Average,Short,Very High,Low
42549.29,4253,253,66038.19,4.48,Premium,26,34,179,275.37,1,Affordable,Very High,Excellent,Long,Medium,Low
32501.41,2281,903,69526.86,3.25,Basic,28,25,69,262.95,2,Innovative,High,Good,Very Long,Medium,Low
36839.23,4873,246,84810.0,2.53,Standard,9,53,193,330.98,1,Innovative,High,Average,Short,High,Low
12906.94,3039,23,12665.12,1.66,Premium,1,41,159,328.2,2,Affordable,Medium,Average,Short,High,Low
2924.4,4809,169,1083.06,3.08,Standard,5,10,19,82.02,4,Stylish,Low,Good,Short,Low,High
44847.93,467,887,45516.67,2.77,Premium,2,13,23,97.48,3,Durable,Very High,Good,Short,Low,Medium
48057.22,4041,553,7555.22,0.62,Premium,17,32,43,235.82,4,Durable,Very High,Poor,Medium,Medium,High
29261.52,1820,242,53763.51,0.96,Basic,7,40,180,397.71,2,Durable,High,Poor,Short,High,Low
10144.83,4455,419,67362.83,3.8,Standard,26,43,28,352.72,2,Affordable,Low,Good,Long,High,Low
21190.6,590,992,51010.81,1.52,Premium,8,11,146,175.82,1,Durable,Medium,Poor,Short,Low,Low
11170.24,1613,844,70511.19,1.39,Basic,14,22,117,396.4,3,Durable,Low,Poor,Medium,Low,Medium
29014.2,3588,188,35298.17,4.14,Premium,29,12,196,275.53,1,Durable,High,Excellent,Very Long,Low,Low
43587.4,1784,379,85169.95,3.23,Premium,21,61,168,184.12,1,Durable,Very High,Good,Long,Very High,Low
43583.16,3840,820,82714.44,2.03,Premium,28,18,24,442.87,4,Stylish,Very High,Average,Very Long,Low,High
659.47,1458,535,27319.48,3.36,Standard,30,15,9,178.58,3,Affordable,Low,Good,Very Long,Low,Medium
40558.53,1183,333,2766.72,0.65,Premium,28,15,171,253.34,4,Innovative,Very High,Poor,Very Long,Low,High
47373.59,93,126,13348.21,0.56,Premium,2,67,164,364.37,4,Stylish,Very High,Poor,Short,Very High,High
11118.89,1602,369,43520.89,3.67,Premium,7,29,149,102.36,2,Stylish,Low,Good,Short,Medium,Low
26792.3,2067,288,49834.84,0.94,Standard,26,45,107,337.16,3,Durable,High,Poor,Long,High,Medium
13435.09,4424,602,4488.88,4.16,Standard,5,53,21,184.39,3,Stylish,Medium,Excellent,Short,High,Medium
7373.77,1054,72,24342.86,2.91,Standard,14,16,181,473.33,1,Stylish,Low,Good,Medium,Low,Low
38384.84,1331,460,44925.47,1.54,Basic,34,69,189,68.64,1,Stylish,Very High,Poor,Very Long,Very High,Low
40300.61,3062,596,5498.68,2.71,Premium,30,27,10,124.5,4,Stylish,Very High,Average,Very Long,Medium,High
42777.31,3396,763,16024.02,3.32,Standard,20,34,50,174.24,3,Durable,Very High,Good,Long,Medium,Medium
24476.61,3187,659,30478.84,3.89,Basic,35,42,151,409.09,1,Affordable,Medium,Good,Very Long,High,Low
30448.32,2379,238,49121.74,1.05,Basic,31,63,198,260.92,4,Affordable,High,Poor,Very Long,Very High,High
31114.78,1262,602,20243.81,2.9,Basic,17,38,154,445.88,1,Innovative,High,Good,Medium,Medium,Low
1819.5,4929,686,61571.06,3.24,Standard,21,34,56,120.32,1,Stylish,Low,Good,Long,Medium,Low
41764.71,4136,419,77991.67,1.79,Premium,21,67,49,233.53,2,Innovative,Very High,Average,Long,Very High,Low
17719.05,196,121,86378.64,2.21,Standard,6,36,30,187.62,3,Stylish,Medium,Average,Short,Medium,Medium
16296.48,759,751,60129.04,0.67,Basic,9,10,156,88.15,1,Innovative,Medium,Poor,Short,Low,Low
8085.43,68,952,65382.13,0.7,Basic,7,55,54,354.19,1,Affordable,Low,Poor,Short,Very High,Low
49561.91,1675,911,74044.42,4.57,Basic,15,20,151,451.69,2,Innovative,Very High,Excellent,Medium,Low,Low
36235.84,807,488,68024.79,0.63,Standard,12,43,168,487.18,4,Affordable,High,Poor,Medium,High,High
31784.58,3460,215,18014.26,0.54,Standard,23,31,155,493.83,3,Innovative,High,Poor,Long,Medium,Medium
26784.66,2855,291,21844.57,2.97,Basic,12,22,142,404.28,2,Affordable,High,Good,Medium,Low,Low
5746.8,2737,481,93882.65,3.46,Premium,20,28,174,80.04,1,Affordable,Low,Good,Long,Medium,Low
4987.96,986,372,3225.84,3.5,Standard,25,11,137,114.69,4,Innovative,Low,Good,Long,Low,High
14096.22,160,354,99390.68,4.79,Standard,31,50,86,213.6,3,Affordable,Medium,Excellent,Very Long,High,Medium
5795.7,4481,514,24603.05,3.27,Premium,23,32,17,240.9,4,Innovative,Low,Good,Long,Medium,High
